"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"DMTF1",2.11119621066822,1.84807935569469,2.92987239308246,0.0777981600317792,0.176039632188698,-6.15887398934347
"MAP3K3",2.11119621066822,1.84807935569469,2.92987239308246,0.0777981600317792,0.176039632188698,-6.15887398934347
"RTN4",2.8684827970831,3.51920389926271,2.92713370277847,0.0779456671581672,0.176336632332384,-6.16138449035681
"FOXN3",3.57740905452605,4.37366702798418,2.92589544960792,0.0780124818640469,0.176450996086077,-6.16252000028977
"RBM5",1.52944684452678,2.05720467262397,2.92371937879338,0.0781300843336191,0.176593412499824,-6.16451616007926
"UBR2",2.64270110943112,2.32135055471556,2.92352592662549,0.0781405505448532,0.176593412499824,-6.16469365812356
"CPVL",2.64270110943112,2.32135055471556,2.92352592662549,0.0781405505448532,0.176593412499824,-6.16469365812356
"BTBD7",2.64270110943112,2.32135055471556,2.92352592662549,0.0781405505448532,0.176593412499824,-6.16469365812356
"IL18",3.4036774610288,2.86280277795808,2.92191662259431,0.0782276897597812,0.176753526425162,-6.16617049453506
"PTBP3",2.72971580931865,2.36485790465932,2.92010392016483,0.0783259968500022,0.176883980474022,-6.16783452727901
"DYRK1A",2.72971580931865,2.36485790465932,2.92010392016483,0.0783259968500022,0.176883980474022,-6.16783452727901
"SORL1",3.21647970363805,4.35416639998386,2.91995032488683,0.0783343342099241,0.176883980474022,-6.16797555167794
"DDX46",2.61119621066822,2.09807935569469,2.91744586421622,0.0784704459578722,0.17715446080793,-6.17027561691783
"RPS6KA3",3.44376263537079,2.88284536512908,2.91562890462524,0.0785693899717181,0.177285761705258,-6.17194497410918
"TNRC6A",3.05773860870997,2.32135055471556,2.91547782280861,0.0785776247042013,0.177285761705258,-6.17208380857167
"STX8",3.05773860870997,2.32135055471556,2.91547782280861,0.0785776247042013,0.177285761705258,-6.17208380857167
"SMARCA2",3.07892608457087,2.70042708972912,2.91401586087754,0.0786573682693348,0.177428782894445,-6.17342746304083
"MTHFD1L",3.95344529780426,3.38040010993093,2.90660311496154,0.0790633565638226,0.178307507528055,-6.18024607829999
"CTTNBP2",3.42274502547219,3.00385376309667,2.90316473346672,0.0792526164434144,0.178697192105371,-6.18341212876216
"SORT1",2.68316110712291,2.34158055356145,2.90154413638963,0.0793420277105695,0.178824470432006,-6.18490508475952
"RNF144B",2.68316110712291,2.34158055356145,2.90154413638963,0.0793420277105695,0.178824470432006,-6.18490508475952
"PAPOLA",1.75389732009935,2.37694866004967,2.89787997154585,0.0795446797573423,0.179243982423087,-6.18828234392289
"PARP14",3.41644500708237,2.50070375390176,2.8975605432886,0.0795623787023319,0.179246638064847,-6.1885768719098
"ETV6",3.27729442583882,4.33480592430879,2.89641350553172,0.0796259770358736,0.179328785731336,-6.18963464195182
"PRNP",2.74592654816484,1.87296327408242,2.89630678488881,0.0796318976639241,0.179328785731336,-6.1897330687917
"TULP4",2,2.29248125036058,2.89405183999986,0.0797571335832659,0.179573542099696,-6.19181323557142
"ELOVL1",2.16096404744368,1.58048202372184,2.88881808915341,0.0800488149510283,0.179857039183818,-6.19664474845568
